reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
8770bd34-1584-4910-8675-3a05b5115a6f,Nur Cholis,https://play-lh.googleusercontent.com/a-/ALV-UjW_TZ693US92PDEvA-Ol6Rdmxk2izdVbcDL-iwKlKs3zRrOBBY,buruk sekali semalam saya transfer saldo lewat apk dana belom masuk uga sampai sekarang saya saranin jangan pakai gopay,1,0,2.17.1,2026-09-06 13:25:55,"Hai Kak @Nur Cholis, mohon maaf atas ketidaknyamanannya. Pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-26-249-0745-25152 pada bagian 'Ceritakan lebih lanjut'. ^Melodi",2026-09-06 14:45:46,2.17.1,gopay
c0c36300-41aa-4193-a448-571c46797f6c,Yksaysm,https://play-lh.googleusercontent.com/a/ACg8ocKVbYhjzHliR4TYF6c_RYTc1DjoXVv9KG5hcl4YhymeNZ8tlw=mo,lebih baik pake gopay dari pada pake dana to the point aja,5,0,2.17.1,2026-09-06 13:20:26,,,2.17.1,gopay
8e75fe55-cbde-4002-a42c-3981dde9c2d6,Ruminiii pesek Pesek,https://play-lh.googleusercontent.com/a/ACg8ocLZEUPeT5fR0tkcH20RVfOIzHj9HQ-JVC-R7lOu-UakQFgBFQ=mo,ok baik,5,0,2.17.1,2026-09-06 13:18:30,,,2.17.1,gopay
b1e09ac3-831a-4827-9a3a-3492fa6808e2,Hafiz Effendy,https://play-lh.googleusercontent.com/a/ACg8ocI1zMjjsxWVi27NQGcd7FJUPFcQFYVt3Vx9aN9zHIOjnLC_6w=mo,"Kelihatannya sejauh ini belum ada hal yang berbahaya, semoga kedepannya bisa lebih baik lagi.",5,0,2.18.1,2026-09-06 13:17:12,,,2.18.1,gopay
3960af4c-af41-451f-a7e5-cea4b50aef52,Riko Sanjaya,https://play-lh.googleusercontent.com/a/ACg8ocJq2KA4Rs7UF4_QUSJlWPZZYcbOyN8Qv1mrSxJEdEqmkyp0lA=mo,gopay banyak cashback sama diskon jadi worth it banget untuk di jadiin e wallet utama,5,0,,2026-09-06 13:14:54,,,,gopay
875d7ba8-1a77-4244-ae39-c1b44de156c7,I Love you,https://play-lh.googleusercontent.com/a/ACg8ocJ6e3Gl136zOKwtQzpjQ3qFVXNVAWw8ELThvzKNwpWClMyjRQ=mo,coba jelaskan saldo saya 15k tiba tiba jadi 7k padahal saya tidak memakai nya sepeser pun,1,0,,2026-09-06 13:10:00,"Hai Kak, mohon maaf atas ketidaknyamanannya. Mengenai saldo Kakak yang hilang atau tidak sesuai, silakan masuk ke menu Bantuan > pilih layanan ""GoPay"" > pilih artikel ""Saldo GoPay saya hilang"" > lalu isi formulir yang tersedia. Semoga kendalanya bisa segera terselesaikan ya, Kak. ^Melodi",2026-09-06 14:43:11,,gopay
43e30ccd-02c9-4f94-8515-ce45fc3ebf4b,Royyan Ibnu,https://play-lh.googleusercontent.com/a/ACg8ocK2TPXIF5XpTj_C8m8a2o077vKX4FjoUrGrwKA4vA1Pde3T=mo,langsung dapet gratis pulsa,5,0,2.17.1,2026-09-06 13:09:33,,,2.17.1,gopay
e5d328ad-5cf9-4593-a47b-5fe115a233ed,Endang Bima,https://play-lh.googleusercontent.com/a/ACg8ocKNHUOTXYedji2zJg9icXbvsw5DVTRN_UuCkduKOPvFQCuUhQ=mo,cepat dan praktis,5,0,,2026-09-06 13:09:17,,,,gopay
27ad9853-b298-459b-b740-a162d37e49d6,Anisa Balqis,https://play-lh.googleusercontent.com/a/ACg8ocK5QLfiqpPjdL4pql14F0K76yRBgJlWnhM50EzJmy5YZ7qaHQ=mo,bagus bngt!!🥹❤️bisa transfer luar negeri,5,0,2.17.1,2026-09-06 13:09:00,,,2.17.1,gopay
33be4e92-fbc6-4cf5-ae9e-16b25d173a6b,Lesmana RizkyH Ramadan,https://play-lh.googleusercontent.com/a-/ALV-UjXoGmKQ-40HgV_sI7svnSDOoZfaC6ezhb1rTjas8pwG1sGCpDI,stop tampilin iklan ke gua gua udah ada dana cerewet banget Luh,1,0,,2026-09-06 13:08:12,,,,gopay
858a6243-0a56-45f6-84c4-509aae63dbff,Fitri,https://play-lh.googleusercontent.com/a/ACg8ocL0krVT7ohLlqZ-tPTHV-khbvDd5Z1zyaGekm93781uj__opg=mo,bagus bgtttttt lovee sekebon,5,0,2.17.1,2026-09-06 13:07:39,,,2.17.1,gopay
1b7dc3dd-efbf-405a-9b94-007a04762f37,Husnul Hotimah,https://play-lh.googleusercontent.com/a-/ALV-UjVx1eVq9KTzzJXif411I4JKwoq_1UmhroiOJLMB5UHQnr2oKIk,Gopay terbaik,5,0,2.17.1,2026-09-06 13:06:53,,,2.17.1,gopay
3414c0f2-5fb3-4895-a54c-2fde884067c1,Akun Kedua,https://play-lh.googleusercontent.com/a-/ALV-UjX8y-TZitG9kHlSfSKJf0YqlyS9j7ZGkWvHdzOUqekjtNRPTvio,sangat baik,3,0,2.17.1,2026-09-06 13:04:38,,,2.17.1,gopay
fdc9ba91-b8b5-45d7-acf5-db53ee0de4b8,Sentia Sunaida,https://play-lh.googleusercontent.com/a/ACg8ocItx9wTZfhIgdZxNGQET72Qu_Ti_oomS34KU2-YSrY_EvBD1Q=mo,satu juta coins ya,5,0,2.17.1,2026-09-06 12:59:31,,,2.17.1,gopay
b320e463-c642-4157-ac31-5750be0eac83,Riyan Syah,https://play-lh.googleusercontent.com/a-/ALV-UjUv_paQBhzFYjlGBlCcTN2aOhCOnClDSiAKqgcLcfwqIU-hcYZZ,bagus banget,5,0,2.17.1,2026-09-06 12:58:08,,,2.17.1,gopay
17b06f1e-556a-452c-9a6a-3046a77d68b0,zen Sukses,https://play-lh.googleusercontent.com/a-/ALV-UjX-peIqvSwJkIHutN_B0crJf8ufE6hV10ykiZIFrykbKNbFlUlm,keren,5,0,2.12.1,2026-09-06 12:57:43,,,2.12.1,gopay
8ed8466c-0178-4f65-bdcf-3a992c21ab94,Paulina Rame,https://play-lh.googleusercontent.com/a-/ALV-UjVwbwQzyQZotw_WSqoFdqtc-N6aS4MwgQKAtdcHcyOEzpMmTQ,baik,5,0,,2026-09-06 12:46:21,,,,gopay
f4095252-7fb0-44cc-b765-ea815c56e831,Mella Fitria,https://play-lh.googleusercontent.com/a-/ALV-UjU1ZGTVGCAwY3I_DcE4JeflioHYp4uCp_2U8CH5oRujmWgNQc1Z,gopay mengecewakan masa saldo tiba tiba hilang dan tidak mau tanggung jawab mana jaminan saldo kembali,1,0,,2026-09-06 12:46:09,"Hai Kak Mella, mohon maaf atas ketidaknyamanannya. Mengenai saldo Kakak yang hilang atau tidak sesuai, silakan masuk ke menu Bantuan > pilih layanan ""GoPay"" > pilih artikel ""Saldo GoPay saya hilang"" > lalu isi formulir yang tersedia. Semoga kendalanya bisa segera terselesaikan ya, Kak. ^Melodi",2026-09-06 13:30:27,,gopay
7dc048d5-01b2-40be-990a-4210d2cdfb62,Fadil solo game,https://play-lh.googleusercontent.com/a-/ALV-UjVwpfxQ9XC2_m_NncuCt826quuGbYgsE2z23zCXDLZ6fareoKb7,mudah di gunakan dan gak terlalu ribet,5,0,2.17.1,2026-09-06 12:43:51,,,2.17.1,gopay
b7b0be3c-5c8f-4e73-ad42-831898820d71,Ponu Yuto,https://play-lh.googleusercontent.com/a/ACg8ocJibKjx9pr0aK44Ut0JLofaPWOci11ZzDEJkNCV00U3zmYMtg=mo,aplikasi yg sangat bagus,5,0,,2026-09-06 12:43:23,,,,gopay
57085472-f3da-4980-8669-5ff6bc0160b1,Fiday Fidayatulloh,https://play-lh.googleusercontent.com/a-/ALV-UjWkNvAANLRzI54YzibMWLXxbR0_juZVQ0tIiaz2c2REMJuRwivi,Sangat Bermanfaat buat Usaha. terima kasih Gopay,5,0,2.17.1,2026-09-06 12:42:35,,,2.17.1,gopay
93e6371d-9600-4f9a-8d0a-1f98f24527cc,Wastiah Tiah,https://play-lh.googleusercontent.com/a/ACg8ocI5EI3S8mOxtZO0sAOoorJh_WjlKsyUpT-5ggIoZsVf9vOb2g=mo,okokok,5,0,2.17.1,2026-09-06 12:42:31,,,2.17.1,gopay
6027a8f1-f4ed-448d-a126-b7f28c817ed8,Rama Dani,https://play-lh.googleusercontent.com/a/ACg8ocJGXANDBlgCANLFW1ZL871Q6TKPq2i5wdYmiwVbWsCdN4FqoQ=mo,bagus,5,0,2.17.1,2026-09-06 12:40:53,,,2.17.1,gopay
60223e56-2e15-4af2-90ab-c1e8cd3fc71a,Futoshi Yamamoto,https://play-lh.googleusercontent.com/a-/ALV-UjWXI04e4qw52gM33zqPJhOsfLjm_TvYZv-Haqz6pNBe-fKNekFV,keren abiss,5,0,2.16.1,2026-09-06 12:37:17,,,2.16.1,gopay
35d70757-3312-4952-a31d-512377256a23,Jhosep Bedor,https://play-lh.googleusercontent.com/a/ACg8ocKTgCnNj0TcuZGcm1s6vaY8KT6VTfgxiVvT-2MYmCy-_dePQ18=mo,dana cicil saya knpa emggk bilsa di gunakan,5,0,2.141.2,2026-09-06 17:04:32,,,2.141.2,dana
3b12fd5c-9fa3-455d-9f05-31f140e6ba76,Clan Shadow,https://play-lh.googleusercontent.com/a/ACg8ocIiUCKs-qp5uBdcN40ff3HQ2wuLE3iVwHr4CDmog2ENcRFLWA=mo,GK bisa verifikasi di nmr lain kalau udh nmr hilang pas pakai nmr baru dan mau verifikasi GK bisa padahal kan jelas orang dan KTP nya kan sama sulit banget buat akun trs verifikasi nmr baru,1,0,,2026-09-06 17:04:24,"Halo Kak, kami mengerti keluhannya mengenai gagal verif KTP di nomor lain karena nomor lama hilang. Berikut langkah pemindahan DANA Premium: 1. Buat akun DANA baru di nomor baru 2. Lakukan verifikasi Premium (akan gagal otomatis karena KTP di akun lama) 3. Tap Pemindahan Akun > Lanjutkan > Mengerti 4. Cek detail NIK & nomor HP dan selesai.Tks-IR-",2026-09-06 22:20:58,,dana
c0e6fa1e-ed5e-4ba2-970c-ba65feb678f6,SUDARTIK ND,https://play-lh.googleusercontent.com/a/ACg8ocK1D7CVURXUBGe-zpGryuNl5MmpC8g3UWIwr2_YhDo5OZP_Aw=mo,mantap,5,0,,2026-09-06 17:03:53,,,,dana
aae8bd3a-ceb6-4dac-a12e-4f15255cc030,MIPA 1,https://play-lh.googleusercontent.com/a/ACg8ocIliymO2-Ey-9ZjoZMl6AvX3UCFKxh9_qt78NeLV4c48I1-Yw=mo,"perbaiki lagi kualitas apl nya, jgn suka potong saldo org",1,0,,2026-09-06 17:01:49,"Halo Kak, kami prihatin atas pengurangan saldo. DANA aman karena diawasi Bank Indonesia. Silakan sampaikan kronologi lengkap beserta screenshot transaksi via DM/inbox sosial media kami yg bercentang biru/emas. Proses refund saldo butuh investigasi lebih lanjut oleh tim terkait. Pastikan untuk selalu menjaga kerahasiaan PIN/OTP. Tks-IR-",2026-09-06 22:17:56,,dana
e164d15d-5e38-431e-9170-4dfbffb62da2,Polendra Manao,https://play-lh.googleusercontent.com/a/ACg8ocJUsqbWJSTYn-O8i2DQ2RLF4m74Tpaw5TC_XK6gzAgCBOiJlA=mo,sangat2 bagus,5,0,2.141.2,2026-09-06 17:01:48,,,2.141.2,dana
948b63b8-2c65-4210-89dd-2d822a080e8b,Bang Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjXnE-7-gsFLC6ZkTu6KWoZDLJNi5i0I84LeoN4rq0vZypwJNlol,dana monyet kaya nya aman tapi saldo saya ilang terus,2,0,2.50.1,2026-09-06 16:59:16,"Halo Kak, kami turut prihatin atas saldo yang berkurang. Segera hubungi kami di DM Sosial media resmi DANA yang centang biru/emas dengan lampirkan screenshot transaksi yang dikeluhkan. Saat ini, kami belum bisa memastikan proses pengembalian saldo karena masih diperlukan pengecekan. Pastikan tidak ada langganan aktif di akun DANA Kakak. Tks-OK-",2026-09-06 20:30:30,2.50.1,dana
db5a20b1-f071-495a-b56c-b2c02bb45953,Andi,https://play-lh.googleusercontent.com/a/ACg8ocKywALBhiushp5VhI_eLI7tiNaIBefMpxq-2YeuQq1nr5Lp6Q=mo,ya bgus,5,0,2.141.2,2026-09-06 16:57:58,,,2.141.2,dana
f93a187b-61db-42a5-80fe-1051a72b0706,Parti,https://play-lh.googleusercontent.com/a/ACg8ocKY37Do-yKqHfjsJTgq5v9q9Nb3OgCW2hfX-UMJbpPUzgriOQ=mo,bagus Skali aplikasinya saya suka sekali memudahkan untuk TF ke bank lainya trmksih,5,0,2.140.0,2026-09-06 16:57:41,,,2.140.0,dana
153d3031-6cc5-4500-af6b-e3c900956104,Baเอตี้thai,https://play-lh.googleusercontent.com/a/ACg8ocJlshHCRNN8dpyctv2ko_BEOdmBW3Sh3QuO7QEljZEPMX0ADw=mo,sering ketarik sendiri uang ku,4,0,2.139.2,2026-09-06 16:53:50,,,2.139.2,dana
6d18591c-9536-42b9-a6df-ed13920b07e0,Mohammad Riski,https://play-lh.googleusercontent.com/a/ACg8ocI5kHgC0mFxkpXclahPbluPZGFf-HALC6rVdvG7_akA62SFiA=mo,bagus,5,0,2.141.2,2026-09-06 16:52:23,,,2.141.2,dana
3b584fe0-64ba-40a5-b63d-9d13226e3f53,Opiza Za,https://play-lh.googleusercontent.com/a/ACg8ocJBOIbiGhrWodU2LaiyNMeXXJsWV8mpjFBYQ-ISBZNhIC2g6A=mo,dana cicil ku eror terus gk bisa aktivas,5,0,2.141.2,2026-09-06 16:49:57,,,2.141.2,dana
17d6c80d-af91-4214-84b3-daa3eb7279e8,Yhona Lumi,https://play-lh.googleusercontent.com/a/ACg8ocJAjOhvecWplYJAAX51TMJNdCv_dnzHtl4JISRD7r6IUrJ8SQ=mo,"top up ngga masuk, mau komplain malah di minta2 data pribadi bank",1,0,,2026-09-06 16:49:19,"Halo Kak, kami mengerti kendala top up yang belum masuk. Mohon tunggu 1x24 jam sejak transaksi ya. Jika masih belum masuk, silakan hubungi DM media sosial resmi DANA (centang biru/emas). DANA tidak pernah meminta data rahasia bank seperti PIN, OTP, atau Password m-Banking. Jaga selalu kerahasiaan data Kakak ya! Terima kasih. -OK-",2026-09-06 17:56:32,,dana
7333a267-f285-477f-b555-a40271145028,Dimar Nurachman,https://play-lh.googleusercontent.com/a/ACg8ocI4QYU7YFp-Z6BZo7erogeNYxMjnjTkUkMQ6ZDZQ5nBEr5Lsg=mo,aplikasi payah masa mau beli sesuatu dengan bayar qris malah transaksi gagal tolong perbaiki lagi lebih ditingkatkan lagi jangan ada masalah bug atau masalah yang membuat pengguna dana jadi kesusahan untuk bertransaksi membeli sesuatu,1,0,,2026-09-06 16:41:59,"Halo Kak Dimar, maaf atas ketidaknyamanannya terkait kendala transaksi QRIS. Coba hapus cache, update ke versi terbaru, serta restart perangkat dan pastikan koneksi internet stabil. Jika masih terkendala, hubungi kami via DM X @danawallet atau IG @dana.id dengan info tipe HP, versi OS/aplikasi, serta video kendala agar segera kami bantu. Tks-OK-",2026-09-06 20:27:26,,dana
643f2207-4730-40d9-aa0f-81f8fea47765,Suryadi,https://play-lh.googleusercontent.com/a/ACg8ocIkjs4Vpg14To5C3XbxS0ty-gKulT06WsBBL2nD-m6GvZA7Cw=mo,mantap,5,0,,2026-09-06 16:39:48,,,,dana
f4b1817f-3c15-4ebc-9770-dbc8051ce43f,Agus Wiyanto,https://play-lh.googleusercontent.com/a/ACg8ocKp3j7oVmMFajioBmH53uvxJPO3pJzjnbsxAoJelndNzL9UCw=mo,bagus,5,0,2.130.0,2026-09-06 16:38:24,,,2.130.0,dana
3bdb116e-265d-4c69-b75e-468e7a69ccb3,Jen Jenab,https://play-lh.googleusercontent.com/a/ACg8ocIxmzhSWjr2Qieqmc1GtelJFmKpn6-A74jU_coMLhb2uiGYPw=mo,"bagus , cepet kalau mau transaksi",5,0,2.141.2,2026-09-06 16:36:51,,,2.141.2,dana
6526427b-0c7a-4e74-9b5b-ffe03c81f428,nabilaamelia,https://play-lh.googleusercontent.com/a/ACg8ocK2sDgNzESkWRgZ-bN26iAdoJwZHkGOsu0rwU_SCCO2F1FFXg=mo,aman nyaman cepat,5,0,2.141.2,2026-09-06 16:36:38,,,2.141.2,dana
a8f99e50-91f8-45d4-a619-c4007169bbd4,Dasen arr,https://play-lh.googleusercontent.com/a/ACg8ocJhu5o76bxkYcczevWDadMmE9FvQbZBNDgsYAHDMe8SQT-OoQ=mo,mantap nih sat set,5,0,2.141.2,2026-09-06 16:36:23,,,2.141.2,dana
d53548c9-645a-4dab-af3e-b0249be5b4b2,Dian tasya,https://play-lh.googleusercontent.com/a-/ALV-UjVIrCYg5YkGSUJL3_NF_ly694y9YMTnuTzx0sQWQuFano4ZauQ,amazingly very satisfied using DANA,5,0,2.141.2,2026-09-06 16:36:22,,,2.141.2,dana
2b901af0-f954-4b10-a02c-0968472b14b0,Siti Zulaeha,https://play-lh.googleusercontent.com/a/ACg8ocIutrfGK6S0EbyeeL1d8TC6M_ZbJdgJOr9Qv2IEriwQCy7MNw=mo,cocok buat transfer k keluarga dan anak anak,5,0,2.141.2,2026-09-06 16:32:50,,,2.141.2,dana
f67c23e4-b69e-48c5-8a81-ad3d4a6b0bc3,Akuhanya Sampah60,https://play-lh.googleusercontent.com/a/ACg8ocKK8-Vr5TMOYzQqrQWCJleybZIo6_AsteA-EJjGtpVXC68Qjg=mo,kecewa bos... dana cicil tidak bisa digunakan lagi padahal sudah lunas bayar dana cicilnya,4,0,,2026-09-06 16:31:47,,,,dana
f1f8ebbb-a3f1-41f0-90f1-ea3cb1d8dccf,Surya 080,https://play-lh.googleusercontent.com/a/ACg8ocLerK5xejGinHj0Stku4JIxTHjtE2CM7w3R141zPIHTPym2wg=mo,"aplikasi dana gak memberi kebijakan, kasih fitur dana cicil tpi gak bisa di aktif kan, sumpah gak aplikasi gak berguna",1,0,2.141.2,2026-09-06 16:24:32,"Hi Kak Surya, maaf atas ketidaknyamanannya mengenai kendala limit DANA Cicil yg tdk bisa digunakan/diaktifkan. Untuk pengecekan lebih lanjut, silakan Kakak dapat menghubungi kami melalui DM/inbox sosmed resmi DANA yg bercentang biru/emas dgn melampirkan screenshot kendalanya ya. Thx -DS-",2026-09-06 16:52:14,2.141.2,dana
478fea63-8432-4d06-91d3-37d4e6319cd9,Fazio Fazian,https://play-lh.googleusercontent.com/a/ACg8ocJ820QHrW24iTr2uI-tROKRz0cdCG9C9aNQEIoteFS-iUJExg=mo,baik sekali,5,0,2.141.2,2026-09-06 16:22:20,,,2.141.2,dana
1b4a550e-b651-4032-8bf4-ae80c0331492,meisy enchin,https://play-lh.googleusercontent.com/a-/ALV-UjUj_shHXRonR4xm_XKrl7oNJo8eK_hvndQ11O7ov2XJwrev36I,"Saldo terpotong tapi status pembayaran proses terus. Chat bantuan di aplikasi jg gk membantu, wa dan email jg respon nya malah di oper lagi ke chat aplikasi. tidak respon dan solusi yg jelas",1,0,2.129.0,2026-09-06 16:20:58,"Hi kak. Maaf udah buat kurang nyaman terkait pembayaran di akun DANA yang masih proses, tenang kami akan tindak lanjut. Jika sudah membuat laporan, Kakak dapat menghubungi kami melalui DM/ inbox utk FB @DANA centang biru & X @danawallet centang emas dengan melampirkan bukti screenshot, ya. Tim akan bantu pengecekan kembali. Thx-SA-",2026-09-06 16:44:35,2.129.0,dana
f8c5b189-a7d8-43da-a790-07dcaba2d5a2,Ahmad baydowi (Dowi),https://play-lh.googleusercontent.com/a-/ALV-UjWDqYcmIuN-dYJJ2NxPyVs9-l8-ws_MsE-cevMyris84_j6t0M,dana mantap sangat ngebantu dompet digital saya,5,0,2.141.2,2026-09-06 16:17:44,,,2.141.2,dana
358147df-1510-477e-bdd3-f7ffe1183fac,Yopi Febri,https://play-lh.googleusercontent.com/a/ACg8ocLLrnxhO1JFQ_fyU7BnAyWB_i-iZDNLdHGOUNUdGEC2NFdZTg=mo,terbaik,5,0,2.141.2,2026-09-06 16:14:42,,,2.141.2,dana
6c55ee1f-c3e1-4b9d-89fa-7f33159a6d6e,Sheng Caer,https://play-lh.googleusercontent.com/a/ACg8ocLOIUExhzsyQFMk0m4sWrGEEL2t1OP0FDt4-UgJ8_FiWPYbRQ=mo,gk jelas,1,0,2.141.2,2026-09-06 16:12:24,"Hai Kak, kami mohon maaf ya jika ada pengalaman yang kurang menyenangkan. Jika ada keluhan/pertanyaan seputar apk DANA, agar kami bisa segera membantu, mohon sampaikan secara lebih detail dengan hubungi kami melalui DM/inbox sosmed resmi DANA yg bercentang biru/emas ya. Thx -YS-",2026-09-06 16:40:42,2.141.2,dana
4a73b3ce-6f1e-433f-92e9-2a0a9f2be0f8,Lisasineri,https://play-lh.googleusercontent.com/a/ACg8ocIiSxB3Rj3_kDexMEs1y5jD6V2ZxHe8ergPDtmdCpgilmxl0g=mo,bisa membantu kebutuhan rumah tangga,4,0,2.141.2,2026-09-06 16:10:04,,,2.141.2,dana
00456e8c-2604-47a1-bf10-17cbd7f9f67e,Raden Satria wijaya,https://play-lh.googleusercontent.com/a/ACg8ocKz1A17kGGHodtLHay9Wunx6fjtWcnyTMdnxAi1Bz9HtiYm2Q=mo,bagus,4,0,,2026-09-06 16:08:26,,,,dana
8682fc14-ffda-49b0-8696-8f4f72b31d0d,Ni wayan yogi Supitri,https://play-lh.googleusercontent.com/a/ACg8ocLwHPJt6b-Jcvr1iBd8Jwjd6cnrihqKQ01FBRliNoiQ0M2_rQ=mo,semoga berkembang,5,0,2.141.2,2026-09-06 16:05:23,,,2.141.2,dana
6de1e8bc-8c73-4d12-bd33-8ca2d516bca5,Car 250red,https://play-lh.googleusercontent.com/a-/ALV-UjX12zS2WyXIdtyM29adSHQOKalbiX0S2e25DZhVFjS53H_HIjI,bagus,5,0,2.141.2,2026-09-06 16:04:58,,,2.141.2,dana
cc4fc9fe-95df-47e6-abba-8e1ed2f79b08,ROZALI Nawawi,https://play-lh.googleusercontent.com/a-/ALV-UjXoorRFhCFk0ESdMv7na6leisK5sGbOcNdD7wPLnLc9ig-EbafsGw,tolong tidak bisa masuk aplikasi normal,5,0,2.141.2,2026-09-06 15:59:31,,,2.141.2,dana
9ea53af4-5ca1-4c3d-b480-57327b4129c1,King•Itachi,https://play-lh.googleusercontent.com/a-/ALV-UjXwh7EnKTO9sPQA4cz1ya8TMCBkNZZvK9m_jpKITKMk7tHndds,Aplikasi dana nya bagus. tolong buat pihak dana untuk tidak memakai waktu sesi login karena sangat menganggu,5,0,,2026-09-06 15:58:49,,,,dana
5c2b966e-1c14-4653-a499-5bd40f3dcaff,Sitinur Malasari,https://play-lh.googleusercontent.com/a-/ALV-UjXbCtEK8EA5nWRHYICYcdlhxbP6qGBcNUvdQ4fsrNZlLvBmGqY,"Alhamdulillah selama masih pakai dana aman aman aja,semoga gak seperti orang orang lain yg pernah ke ambil uang dana nya.Cepat dan free kirim TF ke bank",5,0,2.134.0,2026-09-06 15:57:03,,,2.134.0,dana
c798dea3-16be-4f66-904f-cd243dcd3ea5,Mr Heru,https://play-lh.googleusercontent.com/a/ACg8ocIngGHVRcUQIxhltcYS6eSV6GOhJ3wlE5nKwc3-O0FoBf_8uA=mo,bagus,5,0,2.141.2,2026-09-06 15:50:37,,,2.141.2,dana
52fbf420-e0e0-4acb-9b65-91e2bd1d4fda,Pais Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocKiU_GnijoRv97szpa3i8-4Zi0RWc8uHO9MbVSZAXk0hGMShA=mo,sangat baik,5,0,2.141.2,2026-09-06 15:49:36,,,2.141.2,dana
6298d1f9-b7ac-417d-9b5e-5fd0ba4010dd,ickhlas iix,https://play-lh.googleusercontent.com/a/ACg8ocJA3FWTwFwAQAclX48Zc2B1rQ84VdsBWmY1bMXbxvy6qTluhg=mo,"Apk nya di awal pemakaian lancar namun saat ini kenapa gak bisa masuk alasan jaringan,tapi saya buka youtube lancar dan yang lain2nya cuma masuk ke apk dana aja gak bisa tolong jelaskan",5,1,2.141.2,2026-09-06 15:47:48,"Hi Kak, terkait keluhan/pertanyaan yg disampaikan, silakan contact Customer Care DANA ke email help@dana.id agar dpt kami tindaklanjuti ya Kak. Oiya, demi kenyamanan bertransaksi silakan update aplikasi DANA ke versi terbaru yang saat ini tersedia ya. Thanks -TY-",2022-05-22 09:24:14,2.141.2,dana
910a63cc-79cd-4ff8-97e8-f56577d1d1ed,tami Rizki,https://play-lh.googleusercontent.com/a/ACg8ocLOYn2d8RlCHlj-X7p4W_x67eolfbazrZtOc4k422I4WuDrLQ=mo,sukses,5,0,2.139.2,2026-09-06 15:45:23,,,2.139.2,dana
6bedb992-5205-4f70-b36a-ef7fd0474468,Fan,https://play-lh.googleusercontent.com/a/ACg8ocKggcv7rYSDzJBnmbDeGPIqMw8D81WtY71_S9rrQweXeQlgwg=mo,"jangan pake dana, penipu! cs nya aja tidak ramah kata kata kasar dan tidak ada solusi saat kalian ada Masalah.",1,0,2.141.2,2026-09-06 15:42:24,"Hi kak, maaf udah buat Kakak kurang nyaman terkait kendala di akun DANA. Kami akan terus meningkatkan pelayanan agar Kakak merasa nyaman menggunakan aplikasi DANA. Untuk penanganan lebih lanjut, Kakak dapat menghubungi kami melalui DM/ inbox utk FB @DANA centang biru & X @danawallet centang emas, sehingga tim bantu cek. Thx-SA-",2026-09-06 16:52:38,2.141.2,dana
88a4a1f5-3ecd-4bef-8862-c56a57ab9fd8,Nur kholis,https://play-lh.googleusercontent.com/a/ACg8ocItTjjBLa7XRRTw19g7GqvAIv3xokUhNyoZqIN2n35A0bdGHw=mo,bagus aplikasi nya,5,0,2.141.2,2026-09-06 15:40:39,,,2.141.2,dana
a1e9a896-62bd-4e5e-9d72-5d3a0d75ee23,Immanuel Siagian,https://play-lh.googleusercontent.com/a-/ALV-UjX5_maX5bkVEsbiYBaqnEN_xD0-Culs_sOueGQ3XswaX6o0Hgw,entah knp gak bisa transaksi,3,0,,2026-09-06 15:40:17,"Hi Kak, maaf atas kendala transaksi di akun DANA, ya. Silakan coba: 1) clear cache aplikasi DANA, 2) update ke versi terbaru, 3) restart perangkat. Jika masih terjadi, hubungi kami via DM X/Twitter @danawallet atau DM Instagram @dana.id dengan info: jenis & merek perangkat, versi Android/iOS, versi app DANA, serta video kendala ya. Thx-SA-",2026-09-06 16:49:53,,dana
54dead5e-44fc-4e65-a98e-fe4e1de4cd5c,Tatan Tatan,https://play-lh.googleusercontent.com/a/ACg8ocIWeZtKqkRopjv3jURqMC2GPe5PSeYVZHCIZ8iufs6dXrmNXg=mo,tolong dana cicil saya engga bisa pakai KA,5,0,,2026-09-06 15:39:01,,,,dana
0cfde2ca-e816-4232-985a-00f5e15351d5,Rama Jalam,https://play-lh.googleusercontent.com/a-/ALV-UjVnqNxUVKzhSuRLFEC5cvs6BaFksZ6tVJi8A4nt6GOgNgqTRoo,ok,5,0,,2026-09-06 15:38:46,,,,dana
3597bdfb-6563-4453-b298-5f4d98667f89,Arinda Riska,https://play-lh.googleusercontent.com/a/ACg8ocJG6RlZiS4J3ZgIP8cD_k5w55vsLbxx1LZg9sSoRoUbU-iMOw=mo,saya baru instal aplikasi dana tapi saat di buka upgrade ke premium kok gak muncul yaa tulisan nya atau gak bisa.tolong perbaiki min...,2,0,2.141.2,2026-09-06 15:38:28,"Hi Kak Arinda, maaf atas ketidaknyamanannya mengenai kendala upgrade premium yang dialami. Untuk pengecekan lebih lanjut, silakan Kakak dapat menghubungi kami melalui DM/inbox sosmed resmi DANA yg bercentang biru/emas dengan infokan detail dan screenshot kendalanya ya Kak. Thx -YS-",2026-09-06 17:02:01,2.141.2,dana
